timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 17:07:17.288,49152,0,0,0,4.2,1.5
2025-02-15 17:07:19.294,223301632,0,240,0,1.9,1.5
2025-02-15 17:07:21.300,73080832,0,326,86,1.8,1.6
2025-02-15 17:07:23.306,44609536,425984,306,242,1.5,1.6
2025-02-15 17:07:25.312,13508608,159744,2668,2406,1.4,1.5
2025-02-15 17:07:27.318,1310720,266240,3428,3712,1.5,1.5
2025-02-15 17:07:29.323,4096,262144,180,196,1.7,1.5
2025-02-15 17:07:31.328,35913728,106496,1828,1806,5.5,1.6
2025-02-15 17:07:33.334,17096704,376832,444,2408,1.9,1.5
2025-02-15 17:07:35.340,2146304,8192,972,9080,16.3,1.6
2025-02-15 17:07:37.346,1171456,176128,180,0,2.2,1.6
2025-02-15 17:07:39.351,5316608,417792,2501114,103558,1.6,1.6
2025-02-15 17:07:41.357,46301184,32768,118694,128556,2.6,1.8
2025-02-15 17:07:43.362,27815936,622592,104094,107330,3.3,1.8
2025-02-15 17:07:45.367,0,0,180,0,3.3,1.8
2025-02-15 17:07:47.372,413696,81920,3018,10856,3.3,2.1
2025-02-15 17:07:49.377,0,229376,456,1484,3.2,2.7
2025-02-15 17:07:51.382,0,0,120,0,3.3,3.3
2025-02-15 17:07:53.387,0,233472,300,0,3.3,4.0
2025-02-15 17:07:55.392,0,0,120,0,3.1,4.4
2025-02-15 17:07:57.397,0,57344,180,0,8.5,2.0
2025-02-15 17:07:59.404,565248,192512,696,1484,21.8,2.9
2025-02-15 17:08:01.410,0,0,352,0,22.4,3.8
2025-02-15 17:08:03.416,106496,77824,360,0,22.7,4.7
2025-02-15 17:08:05.423,0,192512,480,0,21.5,5.5
2025-02-15 17:08:07.429,0,73728,180,0,21.2,6.4
2025-02-15 17:08:09.434,0,192512,240,0,14.3,7.4
2025-02-15 17:08:11.439,417792,0,696,1484,19.1,8.3
2025-02-15 17:08:13.445,0,73728,120,0,18.3,9.2
2025-02-15 17:08:15.450,0,196608,180,0,18.7,10.0
2025-02-15 17:08:17.458,0,90112,180,0,16.4,10.9
2025-02-15 17:08:19.463,0,200704,360,0,13.7,11.8
2025-02-15 17:08:21.469,0,0,240,0,19.7,12.6
2025-02-15 17:08:23.476,0,61440,300,0,18.6,13.5
2025-02-15 17:08:25.481,0,172032,360,0,19.9,14.3
2025-02-15 17:08:27.489,0,73728,510,1210,26.3,17.0
2025-02-15 17:08:29.494,4096,204800,180,0,3.3,18.1
2025-02-15 17:08:31.500,0,0,810,0,3.3,19.2
2025-02-15 17:08:33.505,0,90112,360,0,0.9,19.8
2025-02-15 17:08:35.510,0,196608,60,0,4.8,17.3
2025-02-15 17:08:37.516,0,61440,1566,19412,3.2,17.2
2025-02-15 17:08:39.522,7163904,172032,35106,38478,3.2,17.3
2025-02-15 17:08:41.527,62345216,0,768,2112,3.2,17.3
2025-02-15 17:08:43.532,0,286720,180,0,3.1,17.3
2025-02-15 17:08:45.537,16232448,413696,1356,3936,3.3,17.3
2025-02-15 17:08:47.543,0,106496,120,0,3.3,17.2
2025-02-15 17:08:49.548,0,229376,60,0,3.3,17.2
2025-02-15 17:08:51.553,0,0,180,0,3.3,17.1
2025-02-15 17:08:53.558,0,57344,180,0,3.2,17.1
2025-02-15 17:08:55.563,4096,188416,240,0,3.2,17.1
2025-02-15 17:08:57.569,0,86016,300,0,3.3,17.0
2025-02-15 17:08:59.579,6811648,0,17776,20472,73.2,18.4
2025-02-15 17:09:01.586,147456,221184,232,0,71.5,20.9
2025-02-15 17:09:03.595,0,73728,456,256,72.3,23.6
2025-02-15 17:09:05.603,0,172032,480,0,72.3,26.2
2025-02-15 17:09:07.614,0,65536,420,0,72.1,28.8
2025-02-15 17:09:09.622,0,0,420,60,72.6,31.5
2025-02-15 17:09:11.627,929792,192512,1464,4256,3.2,32.4
2025-02-15 17:09:13.632,0,98304,498,726,3.3,32.4
2025-02-15 17:09:15.641,0,212992,1350,3806,3.2,32.4
2025-02-15 17:09:17.647,0,73728,240,0,3.2,32.4
2025-02-15 17:09:19.654,0,0,180,0,3.2,32.4
2025-02-15 17:09:21.663,0,212992,120,0,3.3,32.4
2025-02-15 17:09:23.671,0,77824,300,0,3.2,32.3
2025-02-15 17:09:25.677,0,188416,420,0,3.2,32.3
2025-02-15 17:09:27.688,0,61440,1230,3742,59.6,32.1
2025-02-15 17:09:29.694,0,0,480,0,57.4,32.1
2025-02-15 17:09:31.704,0,184320,592,0,42.7,32.1
2025-02-15 17:09:33.709,1048576,61440,1760,4610,3.2,32.2
2025-02-15 17:09:35.714,0,196608,1465,3448,3.2,32.2
2025-02-15 17:09:37.719,0,86016,300,0,3.3,32.2
2025-02-15 17:09:39.725,0,0,360,0,3.3,32.1
2025-02-15 17:09:41.730,0,196608,180,0,3.3,32.1
2025-02-15 17:09:43.735,0,57344,420,0,3.3,32.1
2025-02-15 17:09:45.740,0,0,540,0,3.3,32.1
2025-02-15 17:09:47.750,0,274432,318,678,38.7,32.0
2025-02-15 17:09:49.763,0,0,1230,3422,60.6,32.0
2025-02-15 17:09:51.774,0,192512,300,0,57.8,32.0
2025-02-15 17:09:53.779,0,73728,642,2062,3.3,32.1
2025-02-15 17:09:55.784,741376,0,786,2886,3.2,32.1
2025-02-15 17:09:57.789,0,294912,1302,4034,3.3,32.1
2025-02-15 17:09:59.794,0,0,352,0,3.2,32.1
2025-02-15 17:10:01.799,0,196608,120,0,3.3,32.1
2025-02-15 17:10:03.804,0,114688,480,0,3.3,32.1
2025-02-15 17:10:05.809,0,0,300,0,3.2,32.1
2025-02-15 17:10:07.814,0,237568,180,0,3.2,32.1
2025-02-15 17:10:09.823,0,77824,1302,3986,54.1,32.0
2025-02-15 17:10:11.832,0,188416,360,0,58.0,32.0
2025-02-15 17:10:13.844,0,81920,240,0,51.5,32.1
2025-02-15 17:10:15.850,1179648,0,1734,5062,3.2,32.1
2025-02-15 17:10:17.855,0,327680,1530,3806,3.2,32.1
2025-02-15 17:10:19.860,0,0,300,0,3.3,32.1
2025-02-15 17:10:21.865,0,188416,180,0,3.3,32.1
2025-02-15 17:10:23.870,0,86016,180,0,3.2,32.1
2025-02-15 17:10:25.875,0,0,396,256,3.2,32.1
2025-02-15 17:10:27.880,4096,327680,120,0,3.3,32.1
2025-02-15 17:10:29.892,0,0,352,60,33.1,32.0
2025-02-15 17:10:31.899,0,0,1362,3986,59.0,32.0
2025-02-15 17:10:33.906,0,249856,120,0,54.1,32.0
2025-02-15 17:10:35.914,0,0,180,0,7.1,32.0
2025-02-15 17:10:37.920,0,401408,1902,3594,2.6,26.9
2025-02-15 17:10:39.926,208896,221184,3684,5752,2.7,26.4
2025-02-15 17:10:41.931,47329280,0,1020,780,3.3,17.1
2025-02-15 17:10:43.937,0,307200,120,0,3.3,11.5
2025-02-15 17:10:45.942,0,0,3576,3276,3.3,11.2
2025-02-15 17:10:47.948,0,413696,180,0,0.6,10.1
2025-02-15 17:10:49.953,0,0,300,0,0.7,8.8
2025-02-15 17:10:51.958,0,0,246,210,0.7,7.4
2025-02-15 17:10:53.962,0,147456,240,0,0.7,6.1
2025-02-15 17:10:55.966,0,0,186,210,0.6,4.6
2025-02-15 17:10:57.970,0,53248,180,0,0.6,3.3
2025-02-15 17:10:59.974,0,110592,418,210,0.7,1.9
2025-02-15 17:11:01.979,0,0,666,0,1.5,1.5
2025-02-15 17:11:03.984,4096,233472,246,210,1.6,1.5
2025-02-15 17:11:05.989,0,0,300,0,1.4,1.5
2025-02-15 17:11:07.994,0,139264,180,0,1.4,1.5
